"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Answer.annotatedResult.inputImageProperties.height","Answer.annotatedResult.inputImageProperties.width","Answer.annotatedResult.keypoints","Approve","Reject"
"3E9VAUV7CFN2KPG1D238C0RKKRLYAB","3W850VB9FBOVWNM37WE4D7CXUHBK1W","About 3D human vision. Two pictures and one question. Click ONCE. Takes about 15 seconds.","You will be given two pictures and one question. You will need to Click ONCE in the checkbox before the correct answer.","pictures, multiple-choices, points, keypoints","$0.03","Sun May 19 10:05:38 PDT 2024","3","BatchId:5223864;OriginalHitTemplateId:928478963;","300","86400","Sun May 26 10:05:38 PDT 2024","","","3ERET4BTV6IWHLF97JTIWHXGF04K9V","AO70MAT1C1VB2","Submitted","Sun May 19 10:09:30 PDT 2024","Sun May 19 10:09:38 PDT 2024","Mon May 20 10:09:38 PDT 2024","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","0000/Q_visualization.png","528","720","[{""label"":""The answer you think is correct"",""x"":29,""y"":374}]"
"3E9VAUV7CFN2KPG1D238C0RKKRLYAB","3W850VB9FBOVWNM37WE4D7CXUHBK1W","About 3D human vision. Two pictures and one question. Click ONCE. Takes about 15 seconds.","You will be given two pictures and one question. You will need to Click ONCE in the checkbox before the correct answer.","pictures, multiple-choices, points, keypoints","$0.03","Sun May 19 10:05:38 PDT 2024","3","BatchId:5223864;OriginalHitTemplateId:928478963;","300","86400","Sun May 26 10:05:38 PDT 2024","","","3TVRFO09G4OX2NFPVZBXRKWDB3ZLXH","A3PR24R0EBTPG9","Submitted","Sun May 19 10:08:07 PDT 2024","Sun May 19 10:11:11 PDT 2024","Mon May 20 10:11:11 PDT 2024","","","","184","0% (0/0)","0% (0/0)","0% (0/0)","0000/Q_visualization.png","528","720","[{""label"":""The answer you think is correct"",""x"":18,""y"":372}]"
"3E9VAUV7CFN2KPG1D238C0RKKRLYAB","3W850VB9FBOVWNM37WE4D7CXUHBK1W","About 3D human vision. Two pictures and one question. Click ONCE. Takes about 15 seconds.","You will be given two pictures and one question. You will need to Click ONCE in the checkbox before the correct answer.","pictures, multiple-choices, points, keypoints","$0.03","Sun May 19 10:05:38 PDT 2024","3","BatchId:5223864;OriginalHitTemplateId:928478963;","300","86400","Sun May 26 10:05:38 PDT 2024","","","3WQQ9FUS6U3VADS5WEABXIJF80C8B9","ASLGN9PS93UYR","Submitted","Sun May 19 10:12:43 PDT 2024","Sun May 19 10:13:15 PDT 2024","Mon May 20 10:13:15 PDT 2024","","","","32","0% (0/0)","0% (0/0)","0% (0/0)","0000/Q_visualization.png","528","720","[{""label"":""The answer you think is correct"",""x"":22,""y"":378}]"
"3D5G8J4N6TDQVRK5ER7506DIQZ4VTK","3W850VB9FBOVWNM37WE4D7CXUHBK1W","About 3D human vision. Two pictures and one question. Click ONCE. Takes about 15 seconds.","You will be given two pictures and one question. You will need to Click ONCE in the checkbox before the correct answer.","pictures, multiple-choices, points, keypoints","$0.03","Sun May 19 10:05:39 PDT 2024","3","BatchId:5223864;OriginalHitTemplateId:928478963;","300","86400","Sun May 26 10:05:39 PDT 2024","","","3VAR3R6G19AFT7HE0JFX32JEFZWO8U","AUBKB2XCGMMGQ","Submitted","Sun May 19 10:10:15 PDT 2024","Sun May 19 10:10:23 PDT 2024","Mon May 20 10:10:23 PDT 2024","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","0200/Q_visualization.png","528","720","[{""label"":""The answer you think is correct"",""x"":335,""y"":315},{""label"":""The answer you think is correct"",""x"":32,""y"":363},{""label"":""The answer you think is correct"",""x"":23,""y"":404}]"
"3D5G8J4N6TDQVRK5ER7506DIQZ4VTK","3W850VB9FBOVWNM37WE4D7CXUHBK1W","About 3D human vision. Two pictures and one question. Click ONCE. Takes about 15 seconds.","You will be given two pictures and one question. You will need to Click ONCE in the checkbox before the correct answer.","pictures, multiple-choices, points, keypoints","$0.03","Sun May 19 10:05:39 PDT 2024","3","BatchId:5223864;OriginalHitTemplateId:928478963;","300","86400","Sun May 26 10:05:39 PDT 2024","","","35BLDD71IQ6P3NRYAL1OBEAQA10VZ8","A39FDFI098JTP5","Submitted","Sun May 19 10:10:17 PDT 2024","Sun May 19 10:11:13 PDT 2024","Mon May 20 10:11:13 PDT 2024","","","","56","0% (0/0)","0% (0/0)","0% (0/0)","0200/Q_visualization.png","528","720","[{""label"":""The answer you think is correct"",""x"":427,""y"":200}]"
"3D5G8J4N6TDQVRK5ER7506DIQZ4VTK","3W850VB9FBOVWNM37WE4D7CXUHBK1W","About 3D human vision. Two pictures and one question. Click ONCE. Takes about 15 seconds.","You will be given two pictures and one question. You will need to Click ONCE in the checkbox before the correct answer.","pictures, multiple-choices, points, keypoints","$0.03","Sun May 19 10:05:39 PDT 2024","3","BatchId:5223864;OriginalHitTemplateId:928478963;","300","86400","Sun May 26 10:05:39 PDT 2024","","","3F6HPJW4JX9CC1ORBOX6A5JXW142WI","A3U69I7JQAZXI0","Submitted","Sun May 19 10:10:57 PDT 2024","Sun May 19 10:11:24 PDT 2024","Mon May 20 10:11:24 PDT 2024","","","","27","0% (0/0)","0% (0/0)","0% (0/0)","0200/Q_visualization.png","528","720","[{""label"":""The answer you think is correct"",""x"":28,""y"":376}]"
"37NXA7GVTCF2CEC05I5EEF31WMIVLH","3W850VB9FBOVWNM37WE4D7CXUHBK1W","About 3D human vision. Two pictures and one question. Click ONCE. Takes about 15 seconds.","You will be given two pictures and one question. You will need to Click ONCE in the checkbox before the correct answer.","pictures, multiple-choices, points, keypoints","$0.03","Sun May 19 10:05:33 PDT 2024","3","BatchId:5223864;OriginalHitTemplateId:928478963;","300","86400","Sun May 26 10:05:33 PDT 2024","","","3LWJHTCVCWVRTY4HNAD72ZV0H4SQFM","A1UKYQZP77N6OR","Submitted","Sun May 19 10:11:55 PDT 2024","Sun May 19 10:12:05 PDT 2024","Mon May 20 10:12:05 PDT 2024","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","0400/Q_visualization.png","528","720","[{""label"":""The answer you think is correct"",""x"":27,""y"":378}]"
"37NXA7GVTCF2CEC05I5EEF31WMIVLH","3W850VB9FBOVWNM37WE4D7CXUHBK1W","About 3D human vision. Two pictures and one question. Click ONCE. Takes about 15 seconds.","You will be given two pictures and one question. You will need to Click ONCE in the checkbox before the correct answer.","pictures, multiple-choices, points, keypoints","$0.03","Sun May 19 10:05:33 PDT 2024","3","BatchId:5223864;OriginalHitTemplateId:928478963;","300","86400","Sun May 26 10:05:33 PDT 2024","","","30ZX6P7VFS4Q6HOS4PERLFPPU5U2JM","A3PUUK6UURBFPB","Submitted","Sun May 19 10:09:06 PDT 2024","Sun May 19 10:12:56 PDT 2024","Mon May 20 10:12:56 PDT 2024","","","","230","0% (0/0)","0% (0/0)","0% (0/0)","0400/Q_visualization.png","528","720","[{""label"":""The answer you think is correct"",""x"":21,""y"":380}]"
"37NXA7GVTCF2CEC05I5EEF31WMIVLH","3W850VB9FBOVWNM37WE4D7CXUHBK1W","About 3D human vision. Two pictures and one question. Click ONCE. Takes about 15 seconds.","You will be given two pictures and one question. You will need to Click ONCE in the checkbox before the correct answer.","pictures, multiple-choices, points, keypoints","$0.03","Sun May 19 10:05:33 PDT 2024","3","BatchId:5223864;OriginalHitTemplateId:928478963;","300","86400","Sun May 26 10:05:33 PDT 2024","","","3OLQQLKKNCYI1X08X99SNGYER8LJE6","A1TG1AYQENSSQK","Submitted","Sun May 19 10:17:45 PDT 2024","Sun May 19 10:18:15 PDT 2024","Mon May 20 10:18:15 PDT 2024","","","","30","0% (0/0)","0% (0/0)","0% (0/0)","0400/Q_visualization.png","528","720","[{""label"":""The answer you think is correct"",""x"":23,""y"":410}]"
"3MVY4USGCPWKULNQQK3WBCR2GEUISL","3W850VB9FBOVWNM37WE4D7CXUHBK1W","About 3D human vision. Two pictures and one question. Click ONCE. Takes about 15 seconds.","You will be given two pictures and one question. You will need to Click ONCE in the checkbox before the correct answer.","pictures, multiple-choices, points, keypoints","$0.03","Sun May 19 10:05:39 PDT 2024","3","BatchId:5223864;OriginalHitTemplateId:928478963;","300","86400","Sun May 26 10:05:39 PDT 2024","","","3KKG4CDWK27B3JQ6MR62P08KIED94T","ADG69EG6MO2FI","Submitted","Sun May 19 10:06:53 PDT 2024","Sun May 19 10:08:27 PDT 2024","Mon May 20 10:08:27 PDT 2024","","","","94","0% (0/0)","0% (0/0)","0% (0/0)","0201/Q_visualization.png","528","720","[{""label"":""The answer you think is correct"",""x"":546,""y"":188},{""label"":""The answer you think is correct"",""x"":212,""y"":182}]"
