"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Answer.annotatedResult.inputImageProperties.height","Answer.annotatedResult.inputImageProperties.width","Answer.annotatedResult.keypoints","Approve","Reject"
"3JMQI2OLGIE66XFZQALZLL1J1AEDN2","3W850VB9FBOVWNM37WE4D7CXUHBK1W","About 3D human vision. Two pictures and one question. Click ONCE. Takes about 15 seconds.","You will be given two pictures and one question. You will need to Click ONCE in the checkbox before the correct answer.","pictures, multiple-choices, points, keypoints","$0.03","Sun May 19 10:04:41 PDT 2024","3","BatchId:5223861;OriginalHitTemplateId:928478963;","300","86400","Sun May 26 10:04:41 PDT 2024","","","3OWEPKL08TLTB8CJPZNEADNEE5M7NC","AM8I6BUREU3T0","Submitted","Sun May 19 10:11:18 PDT 2024","Sun May 19 10:12:05 PDT 2024","Mon May 20 10:12:05 PDT 2024","","","","47","0% (0/0)","0% (0/0)","0% (0/0)","0200/Q_visualization.png","528","720","[{""label"":""The answer you think is correct"",""x"":26,""y"":412}]"
"3JMQI2OLGIE66XFZQALZLL1J1AEDN2","3W850VB9FBOVWNM37WE4D7CXUHBK1W","About 3D human vision. Two pictures and one question. Click ONCE. Takes about 15 seconds.","You will be given two pictures and one question. You will need to Click ONCE in the checkbox before the correct answer.","pictures, multiple-choices, points, keypoints","$0.03","Sun May 19 10:04:41 PDT 2024","3","BatchId:5223861;OriginalHitTemplateId:928478963;","300","86400","Sun May 26 10:04:41 PDT 2024","","","31QTRG6Q2DMCTDKXSNQ6RFC6IJWPYR","A2A5EJSJ1F1ZBP","Submitted","Sun May 19 10:11:39 PDT 2024","Sun May 19 10:12:06 PDT 2024","Mon May 20 10:12:06 PDT 2024","","","","27","0% (0/0)","0% (0/0)","0% (0/0)","0200/Q_visualization.png","528","720","[{""label"":""The answer you think is correct"",""x"":185,""y"":119}]"
"3JMQI2OLGIE66XFZQALZLL1J1AEDN2","3W850VB9FBOVWNM37WE4D7CXUHBK1W","About 3D human vision. Two pictures and one question. Click ONCE. Takes about 15 seconds.","You will be given two pictures and one question. You will need to Click ONCE in the checkbox before the correct answer.","pictures, multiple-choices, points, keypoints","$0.03","Sun May 19 10:04:41 PDT 2024","3","BatchId:5223861;OriginalHitTemplateId:928478963;","300","86400","Sun May 26 10:04:41 PDT 2024","","","3AQF3RZ55SRYJGLX81Z9WUE9H3FF6D","A3TUDVKNIC7YTA","Submitted","Sun May 19 10:09:14 PDT 2024","Sun May 19 10:12:36 PDT 2024","Mon May 20 10:12:36 PDT 2024","","","","202","0% (0/0)","0% (0/0)","0% (0/0)","0200/Q_visualization.png","528","720","[{""label"":""The answer you think is correct"",""x"":527,""y"":153}]"
"39XCQ6V3LHD3VZUECNHZLYR5T3R65D","3W850VB9FBOVWNM37WE4D7CXUHBK1W","About 3D human vision. Two pictures and one question. Click ONCE. Takes about 15 seconds.","You will be given two pictures and one question. You will need to Click ONCE in the checkbox before the correct answer.","pictures, multiple-choices, points, keypoints","$0.03","Sun May 19 10:04:41 PDT 2024","3","BatchId:5223861;OriginalHitTemplateId:928478963;","300","86400","Sun May 26 10:04:41 PDT 2024","","","3VE8AYVF866LNU4L1GW7G8A0NY68FT","A2MVY10QZK7MUK","Submitted","Sun May 19 10:11:37 PDT 2024","Sun May 19 10:12:05 PDT 2024","Mon May 20 10:12:05 PDT 2024","","","","28","0% (0/0)","0% (0/0)","0% (0/0)","0201/Q_visualization.png","528","720","[{""label"":""The answer you think is correct"",""x"":19,""y"":408}]"
"39XCQ6V3LHD3VZUECNHZLYR5T3R65D","3W850VB9FBOVWNM37WE4D7CXUHBK1W","About 3D human vision. Two pictures and one question. Click ONCE. Takes about 15 seconds.","You will be given two pictures and one question. You will need to Click ONCE in the checkbox before the correct answer.","pictures, multiple-choices, points, keypoints","$0.03","Sun May 19 10:04:41 PDT 2024","3","BatchId:5223861;OriginalHitTemplateId:928478963;","300","86400","Sun May 26 10:04:41 PDT 2024","","","3U84XHCDIWMQ9A8JQP012OADXH44Z6","A1UX1T9YOBYSIA","Submitted","Sun May 19 10:11:02 PDT 2024","Sun May 19 10:12:37 PDT 2024","Mon May 20 10:12:37 PDT 2024","","","","95","0% (0/0)","0% (0/0)","0% (0/0)","0201/Q_visualization.png","528","720","[{""label"":""The answer you think is correct"",""x"":182,""y"":79}]"
"39XCQ6V3LHD3VZUECNHZLYR5T3R65D","3W850VB9FBOVWNM37WE4D7CXUHBK1W","About 3D human vision. Two pictures and one question. Click ONCE. Takes about 15 seconds.","You will be given two pictures and one question. You will need to Click ONCE in the checkbox before the correct answer.","pictures, multiple-choices, points, keypoints","$0.03","Sun May 19 10:04:41 PDT 2024","3","BatchId:5223861;OriginalHitTemplateId:928478963;","300","86400","Sun May 26 10:04:41 PDT 2024","","","3UWN2HHPUIEFU6WBD2LP54JA1JZNSF","A3VV07FCCSZ7JY","Submitted","Sun May 19 10:11:47 PDT 2024","Sun May 19 10:12:50 PDT 2024","Mon May 20 10:12:50 PDT 2024","","","","63","0% (0/0)","0% (0/0)","0% (0/0)","0201/Q_visualization.png","528","720","[{""label"":""The answer you think is correct"",""x"":23,""y"":413}]"
"36818Z1KWMM14MJDOHAIM6V7BQQ3AA","3W850VB9FBOVWNM37WE4D7CXUHBK1W","About 3D human vision. Two pictures and one question. Click ONCE. Takes about 15 seconds.","You will be given two pictures and one question. You will need to Click ONCE in the checkbox before the correct answer.","pictures, multiple-choices, points, keypoints","$0.03","Sun May 19 10:04:41 PDT 2024","3","BatchId:5223861;OriginalHitTemplateId:928478963;","300","86400","Sun May 26 10:04:41 PDT 2024","","","3RANCT1ZVZQT8AZIZHBGTA145R4BUS","A2FYQH1KJ7WPQQ","Submitted","Sun May 19 10:07:00 PDT 2024","Sun May 19 10:10:02 PDT 2024","Mon May 20 10:10:02 PDT 2024","","","","182","100% (4/4)","100% (4/4)","100% (4/4)","0202/Q_visualization.png","528","720","[{""label"":""The answer you think is correct"",""x"":23,""y"":378}]"
"36818Z1KWMM14MJDOHAIM6V7BQQ3AA","3W850VB9FBOVWNM37WE4D7CXUHBK1W","About 3D human vision. Two pictures and one question. Click ONCE. Takes about 15 seconds.","You will be given two pictures and one question. You will need to Click ONCE in the checkbox before the correct answer.","pictures, multiple-choices, points, keypoints","$0.03","Sun May 19 10:04:41 PDT 2024","3","BatchId:5223861;OriginalHitTemplateId:928478963;","300","86400","Sun May 26 10:04:41 PDT 2024","","","3C5W7UE9CZZH85XAVBCCRXB2B8RMXM","A3U69I7JQAZXI0","Submitted","Sun May 19 10:11:25 PDT 2024","Sun May 19 10:12:31 PDT 2024","Mon May 20 10:12:31 PDT 2024","","","","66","0% (0/0)","0% (0/0)","0% (0/0)","0202/Q_visualization.png","528","720","[{""label"":""The answer you think is correct"",""x"":26,""y"":377}]"
"36818Z1KWMM14MJDOHAIM6V7BQQ3AA","3W850VB9FBOVWNM37WE4D7CXUHBK1W","About 3D human vision. Two pictures and one question. Click ONCE. Takes about 15 seconds.","You will be given two pictures and one question. You will need to Click ONCE in the checkbox before the correct answer.","pictures, multiple-choices, points, keypoints","$0.03","Sun May 19 10:04:41 PDT 2024","3","BatchId:5223861;OriginalHitTemplateId:928478963;","300","86400","Sun May 26 10:04:41 PDT 2024","","","3QL2OFSM9QRZNP7FGGVPQZFSFGCCN9","AYWS8Z3ZP73XC","Submitted","Sun May 19 10:09:34 PDT 2024","Sun May 19 10:12:59 PDT 2024","Mon May 20 10:12:59 PDT 2024","","","","205","0% (0/0)","0% (0/0)","0% (0/0)","0202/Q_visualization.png","528","720","[{""label"":""The answer you think is correct"",""x"":274,""y"":108}]"
"3FVBZG9CM2NKXHSUB02R1UK4L9W0HN","3W850VB9FBOVWNM37WE4D7CXUHBK1W","About 3D human vision. Two pictures and one question. Click ONCE. Takes about 15 seconds.","You will be given two pictures and one question. You will need to Click ONCE in the checkbox before the correct answer.","pictures, multiple-choices, points, keypoints","$0.03","Sun May 19 10:04:41 PDT 2024","3","BatchId:5223861;OriginalHitTemplateId:928478963;","300","86400","Sun May 26 10:04:41 PDT 2024","","","3CTOC39K3RZXSILYA1VMH66X5LE7J5","A117C4QPUJ39TH","Submitted","Sun May 19 10:05:16 PDT 2024","Sun May 19 10:06:25 PDT 2024","Mon May 20 10:06:25 PDT 2024","","","","69","0% (0/0)","0% (0/0)","0% (0/0)","0203/Q_visualization.png","528","720","[{""label"":""The answer you think is correct"",""x"":29,""y"":374}]"
"3FVBZG9CM2NKXHSUB02R1UK4L9W0HN","3W850VB9FBOVWNM37WE4D7CXUHBK1W","About 3D human vision. Two pictures and one question. Click ONCE. Takes about 15 seconds.","You will be given two pictures and one question. You will need to Click ONCE in the checkbox before the correct answer.","pictures, multiple-choices, points, keypoints","$0.03","Sun May 19 10:04:41 PDT 2024","3","BatchId:5223861;OriginalHitTemplateId:928478963;","300","86400","Sun May 26 10:04:41 PDT 2024","","","3TPZPLC3MKLBDAN932XG1LGT9IYP3I","A2A53TKYPP8BJM","Submitted","Sun May 19 10:07:05 PDT 2024","Sun May 19 10:07:39 PDT 2024","Mon May 20 10:07:39 PDT 2024","","","","34","0% (0/0)","0% (0/0)","0% (0/0)","0203/Q_visualization.png","528","720","[{""label"":""The answer you think is correct"",""x"":17,""y"":379}]"
"3FVBZG9CM2NKXHSUB02R1UK4L9W0HN","3W850VB9FBOVWNM37WE4D7CXUHBK1W","About 3D human vision. Two pictures and one question. Click ONCE. Takes about 15 seconds.","You will be given two pictures and one question. You will need to Click ONCE in the checkbox before the correct answer.","pictures, multiple-choices, points, keypoints","$0.03","Sun May 19 10:04:41 PDT 2024","3","BatchId:5223861;OriginalHitTemplateId:928478963;","300","86400","Sun May 26 10:04:41 PDT 2024","","","3MYYFCXHJNGQITDE0XCCHHU7MSBG4W","A8IXVXCQ40DJF","Submitted","Sun May 19 10:15:19 PDT 2024","Sun May 19 10:15:34 PDT 2024","Mon May 20 10:15:34 PDT 2024","","","","15","0% (0/0)","0% (0/0)","0% (0/0)","0203/Q_visualization.png","528","720","[{""label"":""The answer you think is correct"",""x"":25,""y"":374}]"
"3JVP4ZJHE81KTC3EHIKC16LJLMB0IG","3W850VB9FBOVWNM37WE4D7CXUHBK1W","About 3D human vision. Two pictures and one question. Click ONCE. Takes about 15 seconds.","You will be given two pictures and one question. You will need to Click ONCE in the checkbox before the correct answer.","pictures, multiple-choices, points, keypoints","$0.03","Sun May 19 10:04:41 PDT 2024","3","BatchId:5223861;OriginalHitTemplateId:928478963;","300","86400","Sun May 26 10:04:41 PDT 2024","","","3TXD01ZLDOQ9NBE9K21TLWVYVZM4UE","A3BHDP050RCPIJ","Submitted","Sun May 19 10:05:18 PDT 2024","Sun May 19 10:07:41 PDT 2024","Mon May 20 10:07:41 PDT 2024","","","","143","0% (0/0)","0% (0/0)","0% (0/0)","0204/Q_visualization.png","528","720","[{""label"":""The answer you think is correct"",""x"":31,""y"":376}]"
"3JVP4ZJHE81KTC3EHIKC16LJLMB0IG","3W850VB9FBOVWNM37WE4D7CXUHBK1W","About 3D human vision. Two pictures and one question. Click ONCE. Takes about 15 seconds.","You will be given two pictures and one question. You will need to Click ONCE in the checkbox before the correct answer.","pictures, multiple-choices, points, keypoints","$0.03","Sun May 19 10:04:41 PDT 2024","3","BatchId:5223861;OriginalHitTemplateId:928478963;","300","86400","Sun May 26 10:04:41 PDT 2024","","","3MB8LZR5BZ2RINGIWGW81QOBFUMKLT","AO70MAT1C1VB2","Submitted","Sun May 19 10:11:32 PDT 2024","Sun May 19 10:11:38 PDT 2024","Mon May 20 10:11:38 PDT 2024","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","0204/Q_visualization.png","528","720","[{""label"":""The answer you think is correct"",""x"":18,""y"":385}]"
